Index,Angle,Porosity,Surface_Area,Permeability_X
759,180,67.66662598,3967,10.476055
760,190,68.41278076,4029,10.264539
761,200,68.01300049,4095,10.97607
762,210,68.05114746,4048,12.107497
763,220,68.51043701,3882,12.728207
764,230,68.47686768,3890,13.612347
765,240,67.90618896,3964,12.895327
766,250,68.61419678,4025,12.946632
767,260,68.86138916,3960,13.19458
768,270,67.69256592,3943,13.875344
769,280,68.36547852,4045,12.443619
770,290,68.01147461,4097,11.764535
771,300,68.09234619,4047,11.912077
772,310,68.4677124,3872,11.308384
773,320,68.5043335,3887,10.996371
774,330,67.87567139,3964,11.433586
775,340,68.56689453,4025,10.250358
776,350,68.87664795,3970,10.634669
777,360,67.64984131,3946,10.56952
778,0,55.67474365,4314,7.0069866
779,10,56.34460449,4544,6.88253
780,20,56.89544678,4384,7.2230477
781,30,56.1920166,4390,8.534649
782,40,56.89086914,4265,8.558726
783,50,55.9387207,4243,7.7110815
784,60,56.74133301,4286,7.535231
785,70,57.71789551,4316,7.5434847
786,80,57.26928711,4375,6.8039827
787,90,55.62591553,4336,6.9967966
788,100,56.3949585,4535,6.2070155
789,110,56.9152832,4387,6.301545
790,120,56.11572266,4399,5.921792
791,130,56.9519043,4283,5.7468004
792,140,56.0256958,4236,5.6721687
793,150,56.80084229,4287,5.7200675
794,160,57.6385498,4324,7.5521007
795,170,57.37762451,4377,7.4535713
796,180,55.69152832,4354,6.8436675
797,190,56.37207031,4525,6.734443
798,200,56.86187744,4404,7.038017
799,210,56.12792969,4394,8.525947
800,220,56.95343018,4275,8.403907
801,230,55.96313477,4241,7.6697884
802,240,56.76574707,4294,7.4668407
803,250,57.62176514,4324,7.4382544
804,260,57.36694336,4390,6.756842
805,270,55.74035645,4332,6.913679
806,280,56.31866455,4535,6.1426144
807,290,56.84509277,4401,6.241926
808,300,56.20574951,4385,5.826958
809,310,56.8939209,4257,5.7281814
810,320,55.87310791,4245,5.6444116
811,330,56.70776367,4293,5.5456433
812,340,57.69805908,4316,7.535608
813,350,57.26318359,4386,7.3370337
814,360,55.67474365,4314,7.0069866
815,0,59.30328369,3932,9.547635
816,10,59.65118408,4029,9.191598
817,20,59.70001221,4117,8.62334
818,30,58.62731934,4158,8.376946
819,40,59.61914063,4003,8.421286
820,50,59.39178467,3957,8.204551
821,60,59.11254883,4010,8.061462
822,70,60.24169922,4000,8.536259
823,80,60.22033691,4064,9.174929
824,90,59.21936035,3944,9.6610365
825,100,59.74273682,4030,7.8640804
826,110,59.61761475,4109,7.7644663
827,120,58.54492188,4162,7.7512484
828,130,59.64202881,4023,7.755667
829,140,59.47265625,3977,7.145929
830,150,59.18273926,4004,7.9053245
831,160,60.05554199,4017,7.4733987
832,170,60.21728516,4076,9.377117
833,180,59.21173096,3962,9.517154
834,190,59.69085693,4025,9.215338
835,200,59.55657959,4111,8.693429
836,210,58.52813721,4163,8.421093
837,220,59.69543457,4012,8.448923
838,230,59.40704346,3981,8.28996
839,240,59.19952393,4002,8.150064
840,250,60.13031006,4014,8.495053
841,260,60.24017334,4078,9.156007
842,270,59.29412842,3950,9.569432
843,280,59.59777832,4025,7.835655
844,290,59.63897705,4119,7.8460774
845,300,58.61053467,4159,7.765255
846,310,59.67254639,3992,7.764552
847,320,59.324646,3961,7.169625
848,330,59.13085938,4008,8.061564
849,340,60.31494141,3997,7.612966
850,350,60.24932861,4064,9.309445
851,360,59.30328369,3932,9.547635
852,0,65.2923584,3488,14.750353
853,10,65.95458984,3572,14.3965225
854,20,66.31317139,3575,14.060077
855,30,65.46478271,3554,13.820134
856,40,65.58227539,3512,13.922169
857,50,64.98260498,3515,13.184327
858,60,64.81170654,3601,12.670501
859,70,65.39611816,3586,12.651111
860,80,65.57922363,3632,14.081573
861,90,65.21453857,3498,14.653179
862,100,66.0446167,3570,14.217059
863,110,66.24145508,3569,14.183701
864,120,65.40527344,3557,13.924952
865,130,65.61279297,3529,13.601892
866,140,65.01617432,3526,12.957195
867,150,64.87121582,3585,13.097529
868,160,65.26641846,3606,12.742572
869,170,65.60974121,3662,14.213777
870,180,65.28015137,3512,14.684101
871,190,66.04156494,3563,14.348604
872,200,66.2109375,3574,13.997328
873,210,65.43731689,3554,14.011037
874,220,65.625,3520,13.884768
875,230,64.92767334,3531,13.275598
876,240,64.83306885,3594,12.798047
877,250,65.3503418,3604,12.652936
878,260,65.59448242,3681,13.976498
879,270,65.35644531,3502,14.540106
880,280,65.95306396,3565,14.203795
881,290,66.28417969,3580,14.325935
882,300,65.49682617,3551,14.055152
883,310,65.59448242,3503,13.7074795
884,320,64.89105225,3520,12.931516
885,330,64.77508545,3610,13.108067
886,340,65.48156738,3584,12.810752
887,350,65.56396484,3649,14.198315
888,360,65.2923584,3488,14.750353
889,0,55.909729,3335,8.337551
890,10,54.43267822,3489,8.402282
891,20,53.54156494,3503,10.770048
892,30,54.03747559,3495,11.390367
893,40,54.54101563,3485,13.345835
894,50,54.79431152,3483,14.212833
895,60,53.34472656,3496,14.159455
896,70,54.58374023,3471,10.650545
897,80,55.29632568,3449,10.48488
898,90,55.93566895,3348,10.798986
899,100,54.35943604,3487,10.760183
900,110,53.58428955,3506,10.552552
901,120,54.04815674,3500,10.074572
902,130,54.52880859,3487,7.089488
903,140,54.68902588,3495,7.999603
904,150,53.41339111,3512,7.680009
905,160,54.58831787,3499,8.177652
906,170,55.24139404,3453,7.9789333
907,180,55.80749512,3357,8.472503
908,190,54.28771973,3494,8.56838
909,200,53.61785889,3515,10.820126
910,210,54.04663086,3483,11.330839
911,220,54.63409424,3499,13.271263
912,230,54.69818115,3491,14.086205
913,240,53.33709717,3508,14.053204
914,250,54.51812744,3493,10.493036
915,260,55.2230835,3452,10.343835
916,270,55.77850342,3344,10.655847
917,280,54.36401367,3496,10.665323
918,290,53.56903076,3511,10.324857
919,300,54.03594971,3478,10.149445
920,310,54.64782715,3496,6.9991603
921,320,54.8034668,3479,7.7613106
922,330,53.26690674,3492,7.4293113
923,340,54.51049805,3465,8.014717
924,350,55.28106689,3448,7.880881
925,360,55.909729,3335,8.337551
926,0,54.71343994,3334,7.0370398
927,10,52.87780762,3563,6.865062
928,20,52.33306885,3528,7.775371
929,30,52.68249512,3591,7.9154906
930,40,53.63616943,3523,9.187048
931,50,53.90930176,3453,11.525631
932,60,52.4230957,3429,11.716183
933,70,53.84521484,3388,12.462404
934,80,54.91638184,3426,12.272002
935,90,54.80194092,3319,11.57078
936,100,52.89764404,3554,11.146419
937,110,52.39257813,3531,9.655054
938,120,52.69317627,3596,9.624804
939,130,53.57055664,3528,7.6398263
940,140,53.8482666,3464,7.1603146
941,150,52.57873535,3441,6.8910966
942,160,53.79943848,3407,7.088019
943,170,54.81414795,3430,6.715402
944,180,54.64019775,3330,7.0692883
945,190,52.84729004,3557,6.981937
946,200,52.47192383,3544,7.880774
947,210,52.65350342,3580,7.950838
948,220,53.58123779,3546,9.4023285
949,230,53.80554199,3463,11.50766
950,240,52.47039795,3443,11.718165
951,250,53.70941162,3411,12.563663
952,260,54.74090576,3433,12.396618
953,270,54.55169678,3345,11.443317
954,280,52.83050537,3566,11.233718
955,290,52.40783691,3540,9.474614
956,300,52.64282227,3575,9.530776
957,310,53.64685059,3540,7.6739793
958,320,53.86810303,3452,6.9645586
959,330,52.31323242,3431,6.681863
960,340,53.75061035,3392,6.977453
961,350,54.84771729,3430,6.762724
962,360,54.71343994,3334,7.0370398
963,0,62.57781982,2992,17.536953
964,10,62.15820313,3058,17.468512
965,20,61.69891357,3052,16.26892
966,30,61.05957031,3110,14.628269
967,40,60.78796387,3062,17.692593
968,50,59.5703125,3100,18.377697
969,60,58.63952637,3149,14.601106
970,70,59.86785889,3126,15.9629135
971,80,61.328125,3117,17.354282
972,90,62.6663208,2982,17.490002
973,100,62.08343506,3060,18.216042
974,110,61.71417236,3053,19.611258
975,120,61.10229492,3103,19.265602
976,130,60.73455811,3065,15.865792
977,140,59.52758789,3111,14.570367
978,150,58.81500244,3152,13.89989
979,160,59.92889404,3143,15.547659
980,170,61.27319336,3123,16.121489
981,180,62.4710083,2994,17.755589
982,190,61.99798584,3061,17.57826
983,200,61.74926758,3056,16.30341
984,210,61.12213135,3090,14.705164
985,220,60.77880859,3080,17.702246
986,230,59.47113037,3111,18.249758
987,240,58.66546631,3155,14.82923
988,250,59.80987549,3148,15.979413
989,260,61.13128662,3126,17.154942
990,270,62.37945557,3004,17.165022
991,280,62.07427979,3059,18.330132
992,290,61.73248291,3055,19.380503
993,300,61.08093262,3097,19.70972
994,310,60.83221436,3076,15.848673
995,320,59.51385498,3100,14.289578
996,330,58.48846436,3152,13.765739
997,340,59.74121094,3131,15.378067
998,350,61.18774414,3121,15.842014
999,360,62.57781982,2992,17.536953
1000,0,44.77996826,3160,4.9385366
1001,10,45.10650635,3153,5.2432075
1002,20,44.58770752,3045,5.1464667
1003,30,45.64056396,3012,5.6765094
1004,40,46.22802734,2808,5.156453
1005,50,43.94226074,2960,4.4565053
1006,60,43.45855713,3067,4.95545
1007,70,44.41986084,3181,4.664009
1008,80,45.18432617,3142,4.722425
1009,90,44.79064941,3152,4.238845
1010,100,45.14160156,3170,4.3693147
1011,110,44.58465576,3046,3.3299427
1012,120,45.75500488,3009,3.2088275
1013,130,46.29516602,2788,4.704366
1014,140,43.87359619,2933,5.1151443
1015,150,43.39904785,3062,4.4054403
1016,160,44.42901611,3183,4.2324944
1017,170,45.19348145,3147,4.5367384
1018,180,44.79064941,3151,4.748841
1019,190,45.1461792,3159,5.1180735
1020,200,44.51141357,3051,5.0540466
1021,210,45.66040039,3015,5.608026
1022,220,46.1807251,2807,5.1267653
1023,230,43.75610352,2937,4.479656
1024,240,43.3303833,3058,5.058124
1025,250,44.5098877,3171,4.7710133
1026,260,45.21636963,3153,4.8609796
1027,270,44.77996826,3159,4.4088326
1028,280,45.11566162,3142,4.4576964
1029,290,44.51141357,3050,3.3579836
1030,300,45.54443359,3018,3.0619805
1031,310,46.11206055,2827,4.6741595
1032,320,43.82476807,2963,5.2059727
1033,330,43.39141846,3063,4.5659304
1034,340,44.49768066,3169,4.433013
1035,350,45.21331787,3150,4.7006073
1036,360,44.77996826,3160,4.9385366
1037,0,50.02288818,2758,10.668842
1038,10,50.19226074,2815,9.493653
1039,20,49.61090088,2751,9.004545
1040,30,49.99542236,2742,12.517979
1041,40,50.10681152,2560,11.099876
1042,50,48.52752686,2650,7.986764
1043,60,48.62670898,2727,6.0295043
1044,70,50.10223389,2795,5.619163
1045,80,50.52337646,2742,5.400701
1046,90,49.92675781,2758,5.44217
1047,100,50.17089844,2838,5.7832193
1048,110,49.6307373,2750,4.9344335
1049,120,50.16174316,2738,4.5043135
1050,130,50.22735596,2536,7.297067
1051,140,48.43292236,2632,7.9432254
1052,150,48.5824585,2693,8.799114
1053,160,50.19378662,2792,9.381793
1054,170,50.60119629,2743,10.325905
1055,180,49.96490479,2757,10.643299
1056,190,50.17547607,2827,9.3679085
1057,200,49.559021,2755,8.9339695
1058,210,50.06713867,2744,12.773966
1059,220,50.11291504,2555,10.892539
1060,230,48.30322266,2636,8.406195
1061,240,48.52142334,2697,6.2680683
1062,250,50.29449463,2786,5.625887
1063,260,50.68359375,2762,5.4149046
1064,270,50.06103516,2757,5.442515
1065,280,50.20141602,2804,5.7433014
1066,290,49.53460693,2756,4.7934513
1067,300,49.89929199,2748,4.2294135
1068,310,49.99084473,2579,7.0994635
1069,320,48.39630127,2654,7.987403
1070,330,48.56567383,2731,8.809804
1071,340,50.20141602,2789,9.4219885
1072,350,50.61035156,2763,10.157346
1073,360,50.02288818,2758,10.668842
1074,0,53.89709473,2546,20.346264
1075,10,53.34014893,2614,17.574701
1076,20,51.35345459,2581,13.965079
1077,30,51.07421875,2587,15.461712
1078,40,51.99279785,2405,16.79914
1079,50,51.44958496,2462,17.097992
1080,60,52.25524902,2484,17.51989
1081,70,54.78515625,2527,18.972486
1082,80,54.95605469,2447,18.018358
1083,90,53.80096436,2546,18.273804
1084,100,53.31878662,2637,15.972665
1085,110,51.37329102,2580,12.069427
1086,120,51.15814209,2584,12.591639
1087,130,52.03704834,2381,12.9936905
1088,140,51.30767822,2446,12.91151
1089,150,52.16064453,2480,17.722832
1090,160,54.83093262,2524,19.00696
1091,170,55.00335693,2449,19.771751
1092,180,53.80249023,2547,20.27156
1093,190,53.32183838,2624,17.038544
1094,200,51.28326416,2584,13.768762
1095,210,51.01013184,2589,15.310971
1096,220,51.93786621,2399,16.697784
1097,230,51.19171143,2449,17.183027
1098,240,52.11791992,2483,17.56948
1099,250,54.97589111,2518,19.004158
1100,260,55.13153076,2481,18.069082
1101,270,53.89862061,2547,18.383749
1102,280,53.34777832,2601,16.225845
1103,290,51.26037598,2585,12.262385
1104,300,50.9262085,2592,12.906973
1105,310,51.89208984,2423,13.2372875
1106,320,51.33209229,2465,13.321532
1107,330,52.21252441,2487,18.287525
1108,340,54.92858887,2521,19.235998
1109,350,55.09033203,2481,19.923626
1110,360,53.89709473,2546,20.346264
1111,0,60.34698486,6465,3.5286987
1112,10,59.6572876,6686,3.1979609
1113,20,59.70458984,6784,3.0371325
1114,30,59.41619873,6661,2.9491692
1115,40,59.86785889,6389,3.2481737
1116,50,60.39581299,6329,3.3079438
1117,60,60.43548584,6570,3.1722596
1118,70,59.84039307,6776,3.0319688
1119,80,60.85357666,6535,3.2382631
1120,90,60.35308838,6449,3.793828
1121,100,59.6862793,6671,3.6159952
1122,110,59.66644287,6785,3.5720134
1123,120,59.425354,6659,3.4603865
1124,130,59.84954834,6389,3.5099537
1125,140,60.42633057,6326,3.6219256
1126,150,60.41717529,6585,3.4700289
1127,160,59.92126465,6761,3.3486083
1128,170,60.887146,6555,3.336617
1129,180,60.35766602,6424,3.5577135
1130,190,59.71984863,6688,3.2080452
1131,200,59.70306396,6781,3.0062413
1132,210,59.42077637,6673,2.918252
1133,220,59.88006592,6380,3.1906335
1134,230,60.45837402,6311,3.2317
1135,240,60.3805542,6603,3.0997324
1136,250,59.89685059,6766,3.012165
1137,260,60.89324951,6524,3.278491
1138,270,60.3515625,6438,3.78924
1139,280,59.68780518,6701,3.6112983
1140,290,59.7442627,6778,3.532769
1141,300,59.41162109,6675,3.4272833
1142,310,59.89685059,6379,3.4802868
1143,320,60.43243408,6313,3.609637
1144,330,60.39886475,6588,3.4331067
1145,340,59.81750488,6781,3.3134582
1146,350,60.85510254,6504,3.3099174
1147,360,60.34698486,6465,3.5286987
1148,0,66.66564941,5364,5.8612614
1149,10,66.93725586,5480,5.882022
1150,20,66.94030762,5570,5.999259
1151,30,66.41693115,5483,6.2614503
1152,40,66.86553955,5232,6.2824473
1153,50,66.98608398,5224,6.448829
1154,60,66.47491455,5509,6.6710567
1155,70,66.4276123,5545,6.673583
1156,80,66.87774658,5385,6.986987
1157,90,66.63970947,5366,7.299785
1158,100,66.99676514,5455,6.900671
1159,110,66.92047119,5562,6.497041
1160,120,66.44287109,5475,6.091576
1161,130,66.89300537,5223,5.7062564
1162,140,67.04101563,5231,5.679231
1163,150,66.5145874,5509,5.626889
1164,160,66.52984619,5523,5.6471825
1165,170,66.93725586,5390,5.441342
1166,180,66.63513184,5364,5.9127536
1167,190,66.95556641,5493,5.888366
1168,200,67.00592041,5558,5.964768
1169,210,66.45965576,5473,6.2356796
1170,220,66.88995361,5223,6.2928247
1171,230,67.00897217,5226,6.361034
1172,240,66.50543213,5520,6.612992
1173,250,66.49017334,5523,6.5975223
1174,260,66.85943604,5382,6.897065
1175,270,66.66107178,5360,7.282022
1176,280,66.90063477,5516,6.848429
1177,290,67.02880859,5566,6.496262
1178,300,66.43371582,5481,6.1163025
1179,310,66.86401367,5231,5.664776
1180,320,66.95861816,5218,5.6446834
1181,330,66.4642334,5520,5.5901465
1182,340,66.38793945,5546,5.617487
1183,350,66.79382324,5376,5.405457
1184,360,66.66564941,5364,5.8612614
1185,0,72.94158936,4330,11.725764
1186,10,72.62115479,4577,11.16943
1187,20,72.44873047,4620,11.086779
1188,30,72.68066406,4425,11.651251
1189,40,72.9019165,4343,11.779908
1190,50,73.39477539,4293,12.088032
1191,60,72.65777588,4490,11.61685
1192,70,72.40447998,4515,11.326232
1193,80,73.00872803,4426,11.987512
1194,90,72.9309082,4334,12.357974
1195,100,72.63793945,4560,11.271712
1196,110,72.39837646,4623,10.920039
1197,120,72.69287109,4413,10.581522
1198,130,72.96600342,4324,9.921207
1199,140,73.50006104,4291,10.07688
1200,150,72.62573242,4498,10.221421
1201,160,72.47619629,4512,10.509992
1202,170,73.05145264,4407,10.852371
1203,180,72.91412354,4338,11.712927
1204,190,72.6272583,4570,11.123241
1205,200,72.44415283,4616,11.022111
1206,210,72.67913818,4415,11.641371
1207,220,72.95532227,4314,11.75235
1208,230,73.51226807,4288,12.055541
1209,240,72.57385254,4514,11.584347
1210,250,72.39227295,4517,11.2877245
1211,260,72.97210693,4410,12.0243
1212,270,72.92480469,4334,12.307394
1213,280,72.61047363,4587,11.301227
1214,290,72.49603271,4613,10.959461
1215,300,72.66693115,4427,10.511842
1216,310,72.89123535,4333,9.975521
1217,320,73.41156006,4289,10.05972
1218,330,72.60437012,4506,10.212266
1219,340,72.3236084,4520,10.514558
1220,350,72.92175293,4428,10.861551
1221,360,72.94158936,4330,11.725764
1222,0,55.46417236,5346,3.9332762
1223,10,55.5847168,5463,3.590948
1224,20,56.26373291,5402,3.9152532
1225,30,56.38122559,5365,4.147241
1226,40,56.41326904,5265,4.301455
1227,50,56.06536865,5270,4.369788
1228,60,55.28106689,5430,4.0511518
1229,70,57.00531006,5397,4.2182946
1230,80,57.24334717,5401,4.1292
1231,90,55.41381836,5379,4.083631
1232,100,55.56335449,5459,4.049803
1233,110,56.34613037,5393,4.3092904
1234,120,56.41326904,5352,4.140922
1235,130,56.45599365,5284,4.270495
1236,140,56.05926514,5277,4.2026186
1237,150,55.27191162,5443,4.133505
1238,160,56.99005127,5413,4.398057
1239,170,57.26623535,5395,4.1815405
1240,180,55.54962158,5371,3.9191513
1241,190,55.57250977,5450,3.5338063
1242,200,56.28509521,5407,3.9187791
1243,210,56.41326904,5360,4.034466
1244,220,56.52160645,5277,4.221277
1245,230,56.0836792,5258,4.3286104
1246,240,55.28869629,5448,4.042952
1247,250,56.980896,5417,4.2410007
1248,260,57.29064941,5403,4.173044
1249,270,55.59844971,5338,4.0656524
1250,280,55.59539795,5454,4.083688
1251,290,56.20727539,5416,4.2831345
1252,300,56.37969971,5373,4.15597
1253,310,56.48193359,5258,4.299421
1254,320,56.08825684,5251,4.236721
1255,330,55.29785156,5437,4.0920997
1256,340,56.99462891,5401,4.3919573
1257,350,57.26623535,5409,4.164545
1258,360,55.46417236,5346,3.9332762
1259,0,62.73803711,4418,8.077262
1260,10,63.07525635,4601,7.725794
1261,20,62.76092529,4585,7.0937057
1262,30,62.43133545,4579,6.9341245
1263,40,62.58392334,4444,6.9561763
1264,50,62.80670166,4455,7.512329
1265,60,62.57171631,4515,7.80139
1266,70,63.30108643,4523,8.417958
1267,80,63.65509033,4509,8.298382
1268,90,62.70904541,4436,8.669815
1269,100,63.07067871,4598,8.980813
1270,110,62.81585693,4575,9.036123
1271,120,62.42218018,4572,8.730339
1272,130,62.57171631,4463,8.701929
1273,140,62.78839111,4456,8.4151325
1274,150,62.60375977,4518,8.4719515
